Houston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,13,19,40,8,4,0,0,0,0,0,0,0,0,4,4,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,69,160,539,52,96,421,544,672,766,229,305,473,106,12,76,87,220,7,10,8,0,0,0,0,0,0,0,0,0,0,13,31,43,60,70,97,200,359,507,679,828,927,1075,1096,542,673,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,21,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,11,75,289,385,505,577,745,256,526,626,928,668,1213,1243,1235,1250,1256,754,841,144,111,49,60,349,58,43,0,7,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,2,4,46,2,0,0,0,7,30,380,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,425,59,1,21,45,271,485,674,747,747,416,422,92,124,127,233,14,25,0,4,0,8,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,90,181,541,634,260,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,44,123,39,2,14,10,0
Iowa,11,5,7,19,0,2,95,317,553,724,975,1210,1275,1336,1377,1388,1381,132,119,161,424,648,964,448,693,981,637,757,932,435,595,786,842,1119,642,685,698,782,147,6,3,0,23,89,341,450,519,704,787,812,1022,1014,1120,286,277,21,0,13,68,0,2,0,15,36,76,95,15,519,647,603,781,802,418,672,172,33,42,0,0,0,0,0,0,12,1,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,6,6,26,31,40,250,257,70,27,58,462,655,785,1037,1086,1161,757,584,714,889,918,1087,952,1027,1050,463,509,643,710,785,401,647,779,298,74,1,0,31,41,44,0,0,0,5,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,30,0,49,23,9,0,1,3,6,15,0,0,12,0,7,1,0,0,0,0,0,5,13,44,243,525,833,929,968,1119,1278,1419,1412,1184,862,579,797,875,140,127,0,0,4,0,0,0,1,1,114,97,17,5,8,4,6,9,0,3,0,0,1,112,16,0,0,0,3,8,9,15,36,23,23,89,218,447,356,87,0,12,20,19,102,343,395,496,553,778,790,441,230,373,492,527,187,434,434,502,485,686
Iowa State,22,42,68,77,154,308,524,727,836,426,198,296,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,7,6,2,50,87,118,3,0,0,0,0,1,92,135,11,3,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,45,0,73,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,32,571,150,9,14,0,0,8,8,6,0,0,0,0,0,3,0,6,151,403,85,103,87,29,169,41,48,3,7,0,0,19,83,3,0,0,0,55,3,3,0
Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,390,705,911,1108,1241,1344,1441,1161,1099,1099,1217,714,820,854,416,506,555,667,676,342,40,101,11,0,0,10,10,3,138,139,195,381,508,616,640,222,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas State,110,78,116,119,225,513,623,267,453,221,639,820,948,998,1089,1194,1187,1165,1210,1257,1257,1265,620,618,320,24,30,50,38,105,409,670,745,746,639,700,664,94,52,29,1,0,0,0,0,0,0,0,0,0,0,20,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,33,5,42,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,4,17,31,0,53,0,0,0,5,0,0,0,0,0,0,0,0,13,264,462,678,827,440,328,501,671,681,878,602,398,414,696,767,1000,1050,1216,1307,1326,1366,1370,1427,1056,1114,1190,841,113,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,257,370,333,381,128,253,567,710,909,979,1087,738,880,912,1037,915,556,37,23,39,47,66,17,11,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,44,339,434,487,45,27,35,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,262,13,0,0,0,102,265,38,1,0,24,20,3
Kent State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,39,86,337,84,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,168,545,971,493,874,604,159,197,304,36,0,0,0,11,5,20,28,40,36,86,51,1,15,0,2,0,0,0,0,0,3,9,8,9,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,0,0,0,0,0,0,0,0,0,1,0,8,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,18,0,14,41,64,4,33,0,16,9,0,0,0,8,13,34,98,531,690,381,589,689,932,761,318,502,634,696,945,79,40,62,14,0,0,0,0,0,0,0,0,0,0,0,3,5
LSU,749,751,239,232,361,360,437,655,846,945,588,702,786,314,468,125,114,662,679,771,887,985,1206,1260,1270,938,1059,1166,1337,1426,1428,1445,1451,1572,1387,1396,1271,1315,795,785,232,405,489,477,576,649,771,841,887,932,693,1109,1203,1336,1364,1370,953,1049,1154,1164,1215,1283,1363,1415,1397,1002,1281,1037,1096,1159,911,963,1038,565,682,923,775,925,1054,1081,1255,1299,1418,1372,1417,1437,1438,1438,1454,1498,1173,1319,1324,1393,1457,1483,1134,1418,1418,1500,1163,1202,1198,1233,1247,1399,1398,776,903,573,683,409,429,30,0,0,65,917,977,1051,1122,1226,1273,944,995,1037,1062,838,956,463,674,718,530,476,527,740,801,896,930,1021,1132,787,861,1153,1175,1175,796,826,1007,1296,1366,1372,1373,1404,1410,1409,1410,1457,1457,1475,1475,1475,1475,1475,1404,1403,1375,1380,1411,1361,1327,961,1179,1164,1225,998,1040,1062,1124,1111,775,797,926,1067,1121,1161,953,953,1098,688,802,835,476,478,646,720,719,719,833,912,1034,1107,514,587,75,80,155,455,636,371,43,43,87,173,13,727,734,806,1085,1106,1257,1288,1324,1345,1388,1023,584,82,207,261,485,1241,418,318,522,30,77,81,176,424,652,479,572,90,315,359,641,834,941,920,243,221,0,9,80,178,372,136,282,430,596,638,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,18,21,6,26
Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,6,6,0,0,1,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisiana Monroe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,2,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,22,13,43,10,0,0,0,9
Louisiana Tech,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,10,6,13,18,28,56,131,24,100,191,363,413,36,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Louisville,378,407,56,10,0,0,22,15,31,0,0,1,0,0,0,0,0,3,3,9,12,37,58,64,15,32,59,136,155,27,4,6,24,0,78,65,82,128,204,259,434,512,482,582,681,727,880,1021,1038,1066,1166,758,794,872,1035,308,326,460,78,103,113,242,445,520,532,585,342,785,820,905,1106,1105,1140,1207,1205,1205,1271,1382,884,944,1169,1223,1270,836,995,1020,383,18,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,109,280,434,493,524,628,695,720,888,940,442,453,184,409,772,1010,1051,1121,1128,1140,1105,1105,1166,571,579,569,653,627,603,625,611,703,32,73,128,8,6,8,36,0,0,3,7,13,19,208,395,381,113,27,6,0,0,0,0,0,0,0,0,0,3,0,0,2,7,331,635,894,1331,1411,1105,1201,1207,1321,1322,1307,1418,864,554,631,338,676,574,658,382,505,550,85,0,0,0,0,0,0,1,4,0,254,724,850,1171,1234,1285,858,1303,1352,1403,1063,1078,1115,821,899,1186,1218,1260,1314,1361,1378,1349,1364,1455,1486,1515,1531,1591,1615,1561,1577,1605,1625
Marshall,280,240,374,432,51,33,23,51,76,84,181,6,10,29,66,106,140,11,11,24,16,0,68,0,0,0,0,0,2,6,0,0,2,3,13,13,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,27,11,14,25,31,49,98,153,247,217,253,285,427,383,22,55,178,4,6,0,0,0,0,0,3,1,5,0,1,0,0,0,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland,315,340,30,14,0,0,0,6,3,32,80,138,433,518,175,415,470,704,718,81,0,0,4,19,32,32,45,7,1,7,45,61,92,462,443,418,302,437,193,223,307,36,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,1,9,1,0,0,0,0,0,0,0,8,9,8,3,0,0,0,0,0,9,113,325,52,7,1,7,0,0,2,0,0,0,20,15,3,0,0,0,0,0,0,0,0,4,0,0,0,6,40,7,0,12,71,243,9,140,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,2,0,0,9,0,18,3,34,19,111,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,70,0,0,0,0,0,0,0,0,0,0,1,60,26,48,1,6,0,0,0,0,0,0,0,0,0,0,0,2,9,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,6,0,1,27,26,30,44,66,5,5,6,26,0,0,0,2,2,59,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,5,0,0,0,0,0,0,0,10,18,93,0,1,13,8,42,68,185,544,640,652,147,51,0,14,10,2,1,0,0,4,23,0,6,14,0,0,0,0,0,0,0,0,22,21,11,36,44,1,9,50,119,288,457,509,566,656,485,149,23,27,3,0,0,0,0,0,0,0,0,0,0,6,0,0,24,34,46,68,109,167,318,30,101,187,418,517,539,528,630,667,553
Miami,1444,1466,1500,1520,1522,1523,1523,1524,1522,1519,1517,1511,1525,1525,1524,1524,1525,1448,1471,1467,1477,1498,1503,1513,1491,1514,1516,1517,1208,806,864,1038,1052,1306,1246,1248,1269,1312,1357,1352,1347,1398,1380,1380,979,568,774,950,983,738,903,1080,679,757,852,945,1081,1187,1218,1226,1285,1385,1421,990,990,1075,558,839,605,622,81,29,11,8,15,11,0,0,0,0,0,0,0,91,61,3,0,52,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,4,5,74,2,0,0,0,46,276,291,724,298,750,847,998,433,549,685,156,266,509,611,336,728,799,417,418,517,679,66,127,260,5,67,216,11,0,0,0,49,0,0,39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,101,140,455,559,613,747,747,905,1186,1190,747,228,5,6,47,73,4,45,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,16,12,16,58,61,0,0,0,0,0,0,0,0,0,0,0,120,108,137,441,664,902,580,74,5,0,0,0,1,34,14,229,472,549,551,659,727,850,1003,1144,1172,1238,1326,1465,1492,1123,934,769,1091,277,296,373,554,587,657,124,95,38,0,0,0,0,0,0,94,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miami (OH),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,18,27,46,60,57,193,400,494,606,800,21,23,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,894,886,1087,1160,673,703,752,891,993,1070,680,886,967,1001,741,885,917,1110,1144,1200,1219,1335,870,950,411,675,712,893,1135,1286,1311,1378,1370,1140,1128,1134,1150,574,476,484,644,862,943,970,1025,1060,1191,813,824,874,802,1242,1337,696,736,108,175,10,49,59,178,275,495,158,250,274,32,778,786,820,1181,1239,1277,1358,1430,1454,1500,1502,1513,1428,1445,1444,1092,1218,132,0,0,17,10,22,127,325,701,770,259,38,17,22,22,413,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,84,205,304,33,2,13,0,0,0,0,0,0,0,0,0,17,254,255,375,541,137,23,50,3,15,72,2,0,0,0,19,15,97,243,414,808,891,458,519,734,334,477,618,658,789,925,1023,427,440,507,57,11,33,96,264,11,48,144,289,158,278,101,589,623,860,743,534,591,591,178,268,309,14,0,0,0,0,0,0,53,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,84,322,760,544,611,587,683,759,881,515,533,812,1062,1261,1279,1302,1333,1348,1370,1413,1486,1492,1493,1332,1404,1265,1181,986,959,1105,1082,1171,1152,1203,612,657,121,176,261,394,58,0,11,0,752,227,270,354,603,627,846,1149,1228,1295,1390,1415,1387,1041,1122,780,1155,1155,945,928,389,417,648,674,369,652,746,731,851,893,542,592,437
Michigan State,371,414,611,602,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,9,50,208,581,786,968,645,269,22,29,30,1,16,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,2,5,256,688,418,540,190,0,18,0,0,0,0,0,0,0,0,0,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,63,3,8,0,0,0,0,2,3,3,3,0,9,0,0,5,37,88,273,468,92,292,516,660,654,296,414,466,179,136,133,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,11,35,125,278,625,838,1037,1175,652,876,892,927,1083,1104,676,536,584,639,119,153,366,431,690,932,528,696,791,928,941,735,912,717,868,950,354,404,45,27,0,0,1,0,0,0,0,0,0,89,67,74,131,8,16,16,83,102,237,446,620,729,962,1037,1342,1375,1050,1141,716,776,920,975,1062,1129,1243,1269,1241,865,1030,1052,1136,1143,1282,1230,1252,1383,1477,1493,1409,1358,1334,1338,1337,849,1020,1302,1350,1341,1121,901,1027,1034,1156,597,71,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,261,469,560,145,609,179,326,476,474,682,870,733,152,141,376,376,1,98,1,48,144,20,0,0,0,0,313,382,446,40,82,167,41,0,0,0,0,0,0,0,0,0,0
